"","AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration","Participant"
"15363",NA,10,"Folie23.jpg","Eye",9,3513.4,3534.5,16.7,"p11"
"15364",NA,27,"Folie18.jpg","Eye",7,3211,3233,25.1,"p11"
"15365","Target Word",12,"Folie4.jpg","Eye",18,7137.3,7440.6,359.1,"p11"
"15366","Target Word",30,"Folie17.jpg","Eye",1,6.1,215.1,208.8,"p11"
"15367",NA,14,"Folie20.jpg","Eye",5,2565.2,2594.8,41.8,"p11"
"15368",NA,11,"Folie30.jpg","Eye",3,2190.4,2253.1,50.1,"p11"
"15369",NA,8,"Folie22.jpg","Eye",8,2692.5,2702.3,16.7,"p11"
"15370",NA,5,"Folie12.jpg","Eye",17,5750.4,5805.6,41.8,"p11"
"15371",NA,10,"Folie23.jpg","Eye",4,1476.2,1584.5,8.3,"p11"
"15372",NA,1,"Folie19.jpg","Eye",10,3455,3474.1,25,"p11"
"15373",NA,1,"Folie19.jpg","Eye",7,3145.4,3154.9,8.3,"p11"
"15374","Grid",10,"Folie23.jpg","Eye",25,7955.6,8638,684.4,"p11"
"15375","Grid",14,"Folie20.jpg","Eye",10,3350.1,3625.6,334.2,"p11"
"15376",NA,3,"Folie25.jpg","Eye",7,3016.3,3010.3,16.7,"p11"
"15377",NA,5,"Folie12.jpg","Eye",15,4816.8,4887.8,25,"p11"
"15378","Grid",24,"Folie21.jpg","Eye",7,3026.2,3246.3,217,"p11"
"15379","Grid",15,"Folie8.jpg","Eye",8,2594.8,2883.9,325.6,"p11"
"15380","Grid",18,"Folie11.jpg","Eye",15,3516.3,3700,217.1,"p11"
"15381",NA,20,"Folie29.jpg","Eye",1,835.4,951.2,8.4,"p11"
"15382","Grid",10,"Folie23.jpg","Eye",21,5163.2,5331.6,150.3,"p11"
"15383",NA,10,"Folie23.jpg","Eye",8,3104.1,3124.5,16.7,"p11"
"15384",NA,30,"Folie17.jpg","Eye",6,2115.9,2139,8.3,"p11"
"15385","Target Word",11,"Folie30.jpg","Eye",10,3374.8,3450.2,100.2,"p11"
"15386","Fixation",22,"Folie13.jpg","Eye",2,331.1,547.2,192.1,"p11"
"15387","Target Word",26,"Folie5.jpg","Eye",6,2473.5,2733.2,267.3,"p11"
"15388","Grid",12,"Folie4.jpg","Eye",1,1.2,176.4,166.9,"p11"
"15389","Grid",20,"Folie29.jpg","Eye",26,8664.3,8756.2,100.2,"p11"
"15390",NA,20,"Folie29.jpg","Eye",6,2685.8,2725.3,41.7,"p11"
"15391","Grid",14,"Folie20.jpg","Eye",10,3548.5,3760.5,208.9,"p11"
"15392",NA,26,"Folie5.jpg","Eye",17,4859.8,4875.9,8.3,"p11"
"15393",NA,15,"Folie8.jpg","Eye",1,2234.4,2299.1,33.4,"p11"
"15394",NA,18,"Folie11.jpg","Eye",17,5117.4,5147.2,16.7,"p11"
"15395",NA,12,"Folie4.jpg","Eye",31,7146.1,7133.5,16.7,"p11"
"15396",NA,15,"Folie8.jpg","Eye",24,6590.4,6604.1,8.4,"p11"
"15397","Grid",27,"Folie18.jpg","Eye",23,5518.2,5726.2,192,"p11"
"15398",NA,26,"Folie5.jpg","Eye",22,6070.6,6132,58.5,"p11"
"15399",NA,27,"Folie18.jpg","Eye",9,4191.5,4213.2,16.7,"p11"
"15400",NA,2,"Folie3.jpg","Eye",4,2172.2,2160.4,16.7,"p11"
"15401",NA,29,"Folie15.jpg","Eye",12,5295.2,5294.4,8.4,"p11"
"15402",NA,6,"Folie9.jpg","Eye",24,8907,8932.8,8.3,"p11"
"15403",NA,30,"Folie17.jpg","Eye",7,2777,2810.2,8.3,"p11"
"15404","Grid",7,"Folie26.jpg","Eye",9,3823.7,3977.1,167,"p11"
"15405",NA,8,"Folie22.jpg","Eye",14,4258.8,4252.8,25.1,"p11"
"15406",NA,21,"Folie10.jpg","Eye",10,2996.6,2990.1,8.4,"p11"
"15407",NA,1,"Folie19.jpg","Eye",9,3644.1,3860.7,66.8,"p11"
"15408","Fixation",26,"Folie5.jpg","Eye",3,445.8,924.7,417.5,"p11"
"15409",NA,22,"Folie13.jpg","Eye",16,7040.5,7057.4,8.4,"p11"
"15410","Fixation",11,"Folie30.jpg","Eye",3,728.3,1493,885.4,"p11"
"15411",NA,13,"Folie7.jpg","Eye",18,4691.9,4710.9,16.7,"p11"
"15412",NA,7,"Folie26.jpg","Eye",6,2816.2,2838.2,16.7,"p11"
"15413","Grid",3,"Folie25.jpg","Eye",19,8531.4,8705.1,108.6,"p11"
"15414","Target Word",12,"Folie4.jpg","Eye",5,2321,2662.1,400.6,"p11"
"15415",NA,13,"Folie7.jpg","Eye",3,354.9,367.2,8.4,"p11"
"15416",NA,9,"Folie16.jpg","Eye",4,2031.6,2015.5,33.4,"p11"
"15417","Grid",5,"Folie12.jpg","Eye",15,3814.8,4028.6,200.4,"p11"
"15418",NA,17,"Folie1.jpg","Eye",3,1434,1467.4,8.4,"p11"
"15419","Grid",25,"Folie28.jpg","Eye",24,6880.6,7493.9,618.1,"p11"
"15420",NA,30,"Folie17.jpg","Eye",12,4746.2,4748,16.7,"p11"
"15421","Fixation",2,"Folie3.jpg","Eye",3,475.5,2209.1,1719.3,"p11"
"15422",NA,16,"Folie27.jpg","Eye",8,2687.9,2734.5,16.7,"p11"
"15423","Grid",18,"Folie11.jpg","Eye",22,6837,7069.7,233.7,"p11"
"15424","Grid",12,"Folie4.jpg","Eye",21,8885.3,9097.6,200.4,"p11"
"15425","Grid",3,"Folie25.jpg","Eye",20,7710.3,8041.7,327.4,"p11"
"15426",NA,21,"Folie10.jpg","Eye",12,3850.6,3899.4,16.7,"p11"
"15427",NA,24,"Folie21.jpg","Eye",9,3202.4,3239,25,"p11"
"15428",NA,11,"Folie30.jpg","Eye",8,2609.5,2623.5,25.1,"p11"
"15429",NA,29,"Folie15.jpg","Eye",25,7363.8,7361.2,8.4,"p11"
"15430","White Space",25,"Folie28.jpg","Eye",23,7482,7665.1,200.5,"p11"
"15431","Fixation",30,"Folie17.jpg","Eye",5,987.7,1622.2,709.8,"p11"
"15432","Grid",7,"Folie26.jpg","Eye",14,4440.5,4605.2,158.7,"p11"
"15433","Grid",8,"Folie22.jpg","Eye",16,4182.9,4318.3,108.5,"p11"
"15434","Grid",18,"Folie11.jpg","Eye",19,4608.8,4765.8,166.9,"p11"
"15435","Grid",4,"Folie24.jpg","Eye",10,3660.1,3850.6,183.7,"p11"
"15436","Grid",2,"Folie3.jpg","Eye",9,2606.5,3022.8,275.7,"p11"
"15437","Fixation",22,"Folie13.jpg","Eye",1,4.1,1324.5,860.1,"p11"
"15438","Fixation",24,"Folie21.jpg","Eye",3,466.4,1120.6,559.4,"p11"
"15439",NA,18,"Folie11.jpg","Eye",36,7974.2,8012.7,8.4,"p11"
"15440","Fixation",18,"Folie11.jpg","Eye",20,8949.8,9083,250.3,"p11"
"15441","White Space",4,"Folie24.jpg","Eye",26,8901.4,9072.8,200.3,"p11"
"15442","Grid",10,"Folie23.jpg","Eye",17,4493.6,4638.4,158.7,"p11"
"15443",NA,2,"Folie3.jpg","Eye",8,2974.2,3001.6,16.7,"p11"
"15444",NA,11,"Folie30.jpg","Eye",6,3006.1,3032.3,50.1,"p11"
"15445",NA,2,"Folie3.jpg","Eye",1,222.9,288.3,58.5,"p11"
"15446",NA,29,"Folie15.jpg","Eye",17,5562.1,5587.1,25,"p11"
"15447",NA,7,"Folie26.jpg","Eye",9,1795.3,2020.7,600.6,"p11"
"15448","Fixation",13,"Folie7.jpg","Eye",1,5,187.8,108.6,"p11"
"15449",NA,22,"Folie13.jpg","Eye",2,230.9,278.8,33.4,"p11"
"15450","Grid",9,"Folie16.jpg","Eye",22,7654.5,8481.7,1018.3,"p11"
"15451","Grid",4,"Folie24.jpg","Eye",9,3441.5,3665.1,217.1,"p11"
"15452","Grid",25,"Folie28.jpg","Eye",18,8382,8475.8,150.3,"p11"
"15453","Grid",2,"Folie3.jpg","Eye",19,6499.1,6788.6,242.1,"p11"
"15454","Fixation",10,"Folie23.jpg","Eye",3,545.8,1087.5,559.2,"p11"
"15455",NA,29,"Folie15.jpg","Eye",15,4074,4136.7,16.7,"p11"
"15456","Grid",25,"Folie28.jpg","Eye",21,5269.1,5546.4,233.7,"p11"
"15457",NA,11,"Folie30.jpg","Eye",5,1158.4,1167.8,33.4,"p11"
"15458",NA,7,"Folie26.jpg","Eye",17,4478.2,4502.4,16.7,"p11"
"15459",NA,9,"Folie16.jpg","Eye",1,283.4,341.9,58.5,"p11"
"15460","Grid",4,"Folie24.jpg","Eye",20,5002.5,5178.1,183.6,"p11"
"15461","Grid",7,"Folie26.jpg","Eye",8,1843.5,2062.8,275.5,"p11"
"15462",NA,5,"Folie12.jpg","Eye",17,4582.3,4609.7,16.7,"p11"
"15463","Fixation",8,"Folie22.jpg","Eye",26,7712.3,9084.9,1127.3,"p11"
"15464","Fixation",13,"Folie7.jpg","Eye",22,9041.1,9099.1,250.3,"p11"
"15465","Grid",11,"Folie30.jpg","Eye",8,3069.4,3328.4,259,"p11"
"15466",NA,4,"Folie24.jpg","Eye",3,7418.6,7572.3,92,"p11"
"15467",NA,6,"Folie9.jpg","Eye",17,5321.7,5331.1,16.7,"p11"
"15468","Grid",14,"Folie20.jpg","Eye",12,3617.2,3825.1,217.1,"p11"
"15469",NA,14,"Folie20.jpg","Eye",20,7212.4,7223,25.1,"p11"
"15470","Grid",15,"Folie8.jpg","Eye",10,4628.9,4957.9,389.4,"p11"
"15471","Fixation",15,"Folie8.jpg","Eye",2,1249.5,1837.3,743.2,"p11"
"15472",NA,11,"Folie30.jpg","Eye",11,3942.6,3976.6,33.4,"p11"
"15473",NA,18,"Folie11.jpg","Eye",3,8923.2,9100.2,133.6,"p11"
"15474","Grid",5,"Folie12.jpg","Eye",18,5108.7,5306.2,259,"p11"
"15475","Fixation",22,"Folie13.jpg","Eye",2,341.4,564.5,217.2,"p11"
"15476","Grid",1,"Folie19.jpg","Eye",11,3478.8,3702.6,242.4,"p11"
"15477","Grid",30,"Folie17.jpg","Information",9,2229.7,2374.8,150.2,"p11"
"15478",NA,24,"Folie21.jpg","Eye",14,6418.3,6414.2,16.8,"p11"
"15479","Grid",6,"Folie9.jpg","Eye",33,7699.9,7907.8,175.3,"p11"
"15480",NA,7,"Folie26.jpg","Eye",22,7176.2,7210,25.1,"p11"
"15481",NA,27,"Folie18.jpg","Eye",16,6545.1,6583.9,16.7,"p11"
"15482","Grid",14,"Folie20.jpg","Eye",10,3363.6,3514.1,158.6,"p11"
"15483",NA,16,"Folie27.jpg","Eye",2,6785.9,6918.5,476.1,"p11"
"15484","Grid",28,"Folie6.jpg","Eye",1,0.9,183.7,183.7,"p11"
"15485","Grid",22,"Folie13.jpg","Eye",19,7944.1,8646.4,801.4,"p11"
"15486",NA,9,"Folie16.jpg","Eye",24,8613.8,8664.9,50.1,"p11"
"15487",NA,1,"Folie19.jpg","Eye",3,2254,2291.6,25,"p11"
"15488",NA,14,"Folie20.jpg","Eye",8,3146.5,3147.3,8.4,"p11"
"15489",NA,1,"Folie19.jpg","Eye",16,4476,4497.1,25,"p11"
"15490",NA,6,"Folie9.jpg","Eye",12,4146.7,4169,8.3,"p11"
"15491",NA,7,"Folie26.jpg","Eye",22,8860.2,8906.6,25,"p11"
"15492","Grid",7,"Folie26.jpg","Eye",14,3196.8,3699.5,835.3,"p11"
"15493",NA,8,"Folie22.jpg","Eye",10,3609.7,3644.6,8.4,"p11"
"15494","Grid",11,"Folie30.jpg","Eye",21,5879.3,6280.1,434.9,"p11"
"15495","Target Word",5,"Folie12.jpg","Eye",8,2346,2502.8,100.2,"p11"
"15496","Grid",14,"Folie20.jpg","Eye",12,4251,4492.2,258.8,"p11"
"15497",NA,5,"Folie12.jpg","Eye",25,8464,8537.1,142,"p11"
"15498","Grid",25,"Folie28.jpg","Eye",1,2.6,219.9,217.2,"p11"
"15499",NA,9,"Folie16.jpg","Eye",6,3792.6,3816.4,25,"p11"
"15500",NA,25,"Folie28.jpg","Eye",4,2354.4,2390.9,41.7,"p11"
"15501",NA,10,"Folie23.jpg","Eye",8,2276.9,2313.7,16.7,"p11"
"15502",NA,28,"Folie6.jpg","Eye",13,3881.9,3904.9,25,"p11"
"15503",NA,22,"Folie13.jpg","Eye",1,299.1,361.8,59,"p11"
"15504","Grid",5,"Folie12.jpg","Eye",24,5436.2,5703,275.8,"p11"
"15505",NA,23,"Folie14.jpg","Eye",13,7466.1,7463.1,8.4,"p11"
"15506",NA,14,"Folie20.jpg","Eye",5,1260,1265.8,8.3,"p11"
"15507","Target Word",10,"Folie23.jpg","Information",1,0,243.4,242.2,"p11"
"15508",NA,5,"Folie12.jpg","Eye",5,8360.1,8567.6,83.6,"p11"
"15509","Target Word",7,"Folie26.jpg","Eye",17,5061.5,5183.2,133.7,"p11"
"15510",NA,1,"Folie19.jpg","Eye",25,8227.3,8244,16.7,"p11"
"15511",NA,7,"Folie26.jpg","Eye",6,2706.2,2733.5,25.1,"p11"
"15512",NA,3,"Folie25.jpg","Eye",22,8232.5,8292.4,66.8,"p11"
"15513","Grid",2,"Folie3.jpg","Eye",17,4649.3,4753.3,66.8,"p11"
"15514",NA,20,"Folie29.jpg","Eye",13,5822.6,5900.9,8.3,"p11"
"15515",NA,30,"Folie17.jpg","Eye",25,7074.3,7112.5,25,"p11"
"15516",NA,24,"Folie21.jpg","Eye",1,4719.6,4830.4,100.1,"p11"
"15517",NA,6,"Folie9.jpg","Eye",13,4185.3,4228,8.3,"p11"
"15518","Grid",1,"Folie19.jpg","Eye",11,3368.4,3879,467.8,"p11"
"15519","Grid",23,"Folie14.jpg","Eye",23,8468.3,8686.2,259,"p11"
"15520",NA,12,"Folie4.jpg","Eye",11,3325.9,3371.8,16.7,"p11"
"15521","Grid",5,"Folie12.jpg","Eye",32,8154.7,8687.2,567.7,"p11"
"15522",NA,5,"Folie12.jpg","Eye",13,4375.3,4396.5,16.7,"p11"
"15523",NA,17,"Folie1.jpg","Eye",14,4228.3,4229.6,8.4,"p11"
"15524",NA,13,"Folie7.jpg","Eye",15,5499.6,5504.8,33.4,"p11"
"15525",NA,14,"Folie20.jpg","Eye",1,4207.6,5152.8,809.8,"p11"
"15526",NA,1,"Folie19.jpg","Eye",4,2781.1,2867.5,33.4,"p11"
"15527","Grid",19,"Folie2.jpg","Eye",22,7651.9,7903.1,216.9,"p11"
"15528",NA,26,"Folie5.jpg","Eye",16,8304.1,8300.3,8.4,"p11"
"15529","Grid",6,"Folie9.jpg","Eye",18,5860.7,6361.7,576.2,"p11"
"15530",NA,22,"Folie13.jpg","Eye",6,2951.1,2974.2,16.7,"p11"
"15531",NA,30,"Folie17.jpg","Eye",21,7643.6,7666.8,8.5,"p11"
"15532","Grid",22,"Folie13.jpg","Eye",11,3798.3,3898.5,116.9,"p11"
"15533",NA,27,"Folie18.jpg","Eye",15,6758.4,6911,83.5,"p11"
"15534","Grid",15,"Folie8.jpg","Eye",10,3158.3,3358.7,200.3,"p11"
"15535",NA,15,"Folie8.jpg","Eye",15,4317.3,4354.6,8.4,"p11"
"15536","Target Word",21,"Folie10.jpg","Eye",26,7699.3,7790,233.9,"p11"
"15537","Grid",24,"Folie21.jpg","Eye",18,5178.6,5476.2,233.7,"p11"
"15538",NA,5,"Folie12.jpg","Eye",3,2236.2,2264.3,33.4,"p11"
"15539",NA,21,"Folie10.jpg","Eye",2,2272,2286,16.7,"p11"
"15540",NA,9,"Folie16.jpg","Eye",1,262.8,271.3,16.7,"p11"
"15541",NA,8,"Folie22.jpg","Eye",3,7556.6,7787.2,409.1,"p11"
"15542","Target Word",20,"Folie29.jpg","Eye",19,5708.2,6343,1144.1,"p11"
"15543","Grid",8,"Folie22.jpg","Eye",9,2964.7,3265.6,292.3,"p11"
"15544",NA,29,"Folie15.jpg","Eye",15,5144.4,5160.3,16.7,"p11"
"15545","Fixation",7,"Folie26.jpg","Eye",4,463,626.6,150.3,"p11"
"15546","Fixation",7,"Folie26.jpg","Eye",3,529.1,797.5,183.8,"p11"
"15547",NA,15,"Folie8.jpg","Eye",5,2237.1,2282.3,33.4,"p11"
"15548","Grid",14,"Folie20.jpg","Eye",25,6040.8,6098.7,68.8,"p11"
"15549","Grid",6,"Folie9.jpg","Eye",29,8802.9,9095.1,275.7,"p11"
"15550",NA,10,"Folie23.jpg","Eye",31,8755.4,8761.8,16.7,"p11"
"15551",NA,4,"Folie24.jpg","Eye",1,4403.3,5129.8,834.6,"p11"
"15552",NA,16,"Folie27.jpg","Eye",16,4717.6,4731.4,8.3,"p11"
"15553","Grid",10,"Folie23.jpg","Eye",7,2358.4,2477.4,108.6,"p11"
"15554",NA,20,"Folie29.jpg","Eye",18,6167.9,6196.4,16.7,"p11"
"15555",NA,21,"Folie10.jpg","Eye",13,4170.2,4250,58.5,"p11"
"15556",NA,24,"Folie21.jpg","Eye",22,6592.3,6577.9,41.8,"p11"
"15557","Grid",11,"Folie30.jpg","Eye",8,2648.3,2834.1,200.4,"p11"
"15558","Target Word",12,"Folie4.jpg","Eye",14,4425.9,4648.3,317.1,"p11"
"15559",NA,6,"Folie9.jpg","Eye",7,2733.7,2757.4,8.4,"p11"
"15560","Grid",23,"Folie14.jpg","Eye",20,4614.6,4739.1,141.9,"p11"
"15561",NA,16,"Folie27.jpg","Eye",19,8121.1,8145,8.4,"p11"
"15562",NA,20,"Folie29.jpg","Eye",15,4337.7,4337,16.7,"p11"
"15563",NA,23,"Folie14.jpg","Eye",2,604.3,607.1,16.7,"p11"
"15564","Grid",27,"Folie18.jpg","Eye",7,2812.9,3077.5,283.9,"p11"
"15565",NA,7,"Folie26.jpg","Eye",18,5137.5,5127.2,16.7,"p11"
"15566","Grid",5,"Folie12.jpg","Eye",9,3248.3,3384.5,141.9,"p11"
"15567","Grid",27,"Folie18.jpg","Eye",17,4015.3,4162.1,100.3,"p11"
"15568",NA,22,"Folie13.jpg","Eye",1,2234.4,2256.5,50.1,"p11"
"15569",NA,29,"Folie15.jpg","Eye",27,7691.1,7714,8.4,"p11"
"15570","Grid",12,"Folie4.jpg","Eye",32,6819,7048.2,217,"p11"
"15571",NA,17,"Folie1.jpg","Eye",20,8516.3,8510.1,8.4,"p11"
"15572","Grid",15,"Folie8.jpg","Eye",13,3984.7,4416.8,317.4,"p11"
"15573","Grid",1,"Folie19.jpg","Eye",1,3.5,112.2,108.5,"p11"
"15574",NA,26,"Folie5.jpg","Eye",22,8349.9,8344.4,8.4,"p11"
"15575","Grid",22,"Folie13.jpg","Eye",19,5592,5717.3,133.6,"p11"
"15576",NA,18,"Folie11.jpg","Eye",10,2881.8,2899.5,33.4,"p11"
"15577",NA,2,"Folie3.jpg","Eye",5,2645.2,2749,8.4,"p11"
"15578","Grid",13,"Folie7.jpg","Eye",28,8730.9,9092.4,325.7,"p11"
"15579",NA,4,"Folie24.jpg","Eye",8,2899.9,2942.2,8.3,"p11"
"15580",NA,26,"Folie5.jpg","Eye",28,8627.8,8648.7,8.3,"p11"
"15581",NA,9,"Folie16.jpg","Eye",2,425.9,417.8,8.3,"p11"
"15582","Fixation",16,"Folie27.jpg","Eye",2,265.5,438,167,"p11"
"15583","Fixation",25,"Folie28.jpg","Eye",2,296.6,409.5,83.5,"p11"
"15584",NA,23,"Folie14.jpg","Eye",3,6825.1,8211.4,1452.8,"p11"
"15585","Target Word",3,"Folie25.jpg","Eye",5,2371.8,2576.2,217,"p11"
"15586","Target Word",6,"Folie9.jpg","Eye",1,1.3,210.1,208.8,"p11"
"15587","Grid",14,"Folie20.jpg","Eye",10,3482.1,3921.7,350.6,"p11"
"15588",NA,11,"Folie30.jpg","Eye",23,7733.5,7745.3,25,"p11"
"15589","Fixation",20,"Folie29.jpg","Eye",3,469.6,2225.9,1778.6,"p11"
"15590","Grid",21,"Folie10.jpg","Eye",16,4933.5,5088.6,175.4,"p11"
"15591",NA,8,"Folie22.jpg","Eye",35,8124.3,8147.3,8.3,"p11"
"15592",NA,3,"Folie25.jpg","Eye",20,6168.2,6164.5,66.8,"p11"
"15593",NA,28,"Folie6.jpg","Eye",21,7723,7745.2,33.4,"p11"
"15594",NA,30,"Folie17.jpg","Eye",9,2698,2710.7,33.4,"p11"
"15595",NA,1,"Folie19.jpg","Eye",19,5587.7,5591.2,8.4,"p11"
"15596","Target Word",3,"Folie25.jpg","Eye",18,5895,6077.1,208.8,"p11"
"15597",NA,6,"Folie9.jpg","Eye",23,8191.4,8230.8,58.5,"p11"
"15598","White Space",13,"Folie7.jpg","Eye",24,7411.5,7493.3,83.5,"p11"
"15599",NA,10,"Folie23.jpg","Eye",2,1003.7,1031.9,25.5,"p11"
"15600",NA,5,"Folie12.jpg","Eye",4,2282.1,2337.6,66.8,"p11"
"15601","Grid",19,"Folie2.jpg","Eye",10,3614.5,3823.4,133.6,"p11"
"15602",NA,7,"Folie26.jpg","Eye",1,435.2,518.2,58.4,"p11"
"15603",NA,24,"Folie21.jpg","Eye",18,5284.1,5291.9,16.7,"p11"
"15604",NA,28,"Folie6.jpg","Eye",12,3946,3959.3,25.1,"p11"
"15605",NA,30,"Folie17.jpg","Information",1,0,NA,NA,"p11"
"15606","Fixation",3,"Folie25.jpg","Eye",6,2200.9,2341.7,76.1,"p11"
"15607","Grid",27,"Folie18.jpg","Eye",17,7534.7,7737.7,275.6,"p11"
"15608",NA,16,"Folie27.jpg","Eye",7,2722.5,2741.4,25.1,"p11"
"15609",NA,25,"Folie28.jpg","Eye",24,6081.3,6089.6,33.4,"p11"
"15610","Grid",5,"Folie12.jpg","Eye",18,4908.3,5094,150.3,"p11"
"15611",NA,22,"Folie13.jpg","Eye",23,8045,8067.6,8.4,"p11"
"15612",NA,16,"Folie27.jpg","Eye",11,4075,4104.6,8.3,"p11"
"15613",NA,8,"Folie22.jpg","Eye",3,1004,1012.3,8.4,"p11"
"15614","Fixation",13,"Folie7.jpg","Eye",4,984,2263.7,1269.4,"p11"
"15615",NA,16,"Folie27.jpg","Eye",6,3234.8,3256.7,58.5,"p11"
"15616","Fixation",16,"Folie27.jpg","Eye",3,790.7,1183.8,517.4,"p11"
"15617",NA,23,"Folie14.jpg","Eye",22,6711.1,6724.8,8.4,"p11"
"15618",NA,6,"Folie9.jpg","Eye",19,4739.1,4766,16.7,"p11"
"15619",NA,5,"Folie12.jpg","Eye",32,8480.4,8424.5,8.4,"p11"
"15620","Target Word",12,"Folie4.jpg","Eye",27,8409.8,9082.8,793.5,"p11"
"15621","Target Word",17,"Folie1.jpg","Eye",8,2515.3,2664.7,175.3,"p11"
"15622","Grid",22,"Folie13.jpg","Eye",13,3476.8,3654.8,217.1,"p11"
"15623","Grid",12,"Folie4.jpg","Eye",20,5837.6,6738,1118.3,"p11"
"15624",NA,17,"Folie1.jpg","Eye",19,7347.5,7427.3,16.7,"p11"
"15625",NA,2,"Folie3.jpg","Eye",2,6568.1,6894.4,208.7,"p11"
"15626",NA,17,"Folie1.jpg","Eye",2,6342.4,8247.4,1060.3,"p11"
"15627","Grid",26,"Folie5.jpg","Eye",27,8121.5,8717.4,584.5,"p11"
"15628",NA,27,"Folie18.jpg","Eye",10,3751.9,3765.4,50.1,"p11"
"15629","Fixation",23,"Folie14.jpg","Eye",2,308.7,553.6,258.8,"p11"
"15630","Grid",6,"Folie9.jpg","Information",12,5046.4,5150.5,133.6,"p11"
"15631","Fixation",4,"Folie24.jpg","Eye",5,768.1,1557.6,885.4,"p11"
"15632",NA,16,"Folie27.jpg","Eye",24,9014.6,9110.2,83.4,"p11"
"15633",NA,22,"Folie13.jpg","Eye",15,5932.5,5919.4,8.5,"p11"
"15634",NA,11,"Folie30.jpg","Eye",5,3540.6,3575.5,33.4,"p11"
"15635","Grid",25,"Folie28.jpg","Eye",11,2813.9,3088.7,300.6,"p11"
"15636",NA,10,"Folie23.jpg","Eye",9,3297.2,3313.9,66.9,"p11"
"15637","Grid",14,"Folie20.jpg","Eye",25,7618.9,7752.6,125.2,"p11"
"15638",NA,15,"Folie8.jpg","Eye",3,6069.9,6196.9,116.9,"p11"
"15639","Grid",30,"Folie17.jpg","Eye",25,6430.3,6547.2,91.9,"p11"
"15640","Grid",3,"Folie25.jpg","Eye",21,8866.9,9099.1,225.4,"p11"
"15641","Grid",6,"Folie9.jpg","Eye",18,5800.6,6049.8,233.9,"p11"
"15642",NA,22,"Folie13.jpg","Information",1,0,NA,NA,"p11"
"15643",NA,13,"Folie7.jpg","Eye",25,8856.3,8892.1,33.4,"p11"
"15644","Grid",11,"Folie30.jpg","Eye",26,6675.4,6933.4,233.8,"p11"
"15645","Fixation",16,"Folie27.jpg","Eye",4,719.9,1005.6,400.7,"p11"
"15646",NA,5,"Folie12.jpg","Eye",7,3214.9,3211.9,33.4,"p11"
"15647",NA,11,"Folie30.jpg","Eye",1,4466,4965.6,467.7,"p11"
"15648",NA,12,"Folie4.jpg","Eye",15,6309.8,6319.6,25.1,"p11"
"15649",NA,30,"Folie17.jpg","Eye",11,4345.6,4340.3,8.4,"p11"
"15650",NA,24,"Folie21.jpg","Eye",6,2342.3,2328.6,16.7,"p11"
"15651","Grid",15,"Folie8.jpg","Eye",15,3751.1,3958.4,158.7,"p11"
"15652",NA,18,"Folie11.jpg","Eye",12,16381.1,16504.9,8.4,"p11"
"15653","Grid",19,"Folie2.jpg","Information",15,6886.9,7371.8,409.2,"p11"
"15654","Fixation",5,"Folie12.jpg","Eye",3,952.7,1698.7,684.7,"p11"
"15655","Grid",11,"Folie30.jpg","Eye",11,3860.4,4024.8,250.5,"p11"
"15656","Grid",22,"Folie13.jpg","Eye",18,6733,6925.4,233.8,"p11"
"15657","White Space",17,"Folie1.jpg","Eye",20,5759.1,5777.6,66.8,"p11"
"15658","Grid",14,"Folie20.jpg","Eye",22,4952,5157,267.4,"p11"
"15659",NA,11,"Folie30.jpg","Eye",24,9007.2,8998.5,8.4,"p11"
"15660","Grid",7,"Folie26.jpg","Eye",24,8047.5,8183.7,125.3,"p11"
"15661",NA,18,"Folie11.jpg","Eye",21,6447.5,6484.9,8.4,"p11"
"15662","Grid",4,"Folie24.jpg","Eye",1,3.4,238.8,233.7,"p11"
"15663","Grid",22,"Folie13.jpg","Eye",8,3614.7,3822.2,150.3,"p11"
"15664","Grid",1,"Folie19.jpg","Information",19,5395.7,5720.7,325.5,"p11"
"15665","Grid",30,"Folie17.jpg","Eye",26,6648.9,6882,208.8,"p11"
"15666","Grid",4,"Folie24.jpg","Eye",15,4512.7,4667.3,142,"p11"
"15667","Grid",6,"Folie9.jpg","Eye",15,4435.7,4647.9,208.8,"p11"
"15668","Target Word",30,"Folie17.jpg","Eye",6,2394.4,2626.5,233.7,"p11"
"15669","White Space",27,"Folie18.jpg","Eye",6,2528.8,2667.1,154.2,"p11"
"15670",NA,14,"Folie20.jpg","Eye",6,2643.4,2676.6,8.4,"p11"
"15671",NA,29,"Folie15.jpg","Eye",4,8843.6,9079.6,75.1,"p11"
"15672","Grid",26,"Folie5.jpg","Eye",25,5966.4,6028.7,75.2,"p11"
"15673","Grid",27,"Folie18.jpg","Eye",5,2295,2517,208.8,"p11"
"15674",NA,22,"Folie13.jpg","Eye",3,457.2,441.9,8.4,"p11"
"15675","Grid",25,"Folie28.jpg","Eye",10,4143.1,4231.7,142,"p11"
"15676","Target Word",11,"Folie30.jpg","Eye",26,7699.3,9097.7,1210.6,"p11"
"15677","Target Word",9,"Folie16.jpg","Eye",8,2596.5,2772.1,166.9,"p11"
"15678","Grid",5,"Folie12.jpg","Eye",23,6129.1,6471.5,233.8,"p11"
"15679","Grid",15,"Folie8.jpg","Eye",20,6421.6,6597.1,150.3,"p11"
"15680","Grid",4,"Folie24.jpg","Eye",25,6355.6,6739.7,501.2,"p11"
