"AOI.Name","Trial","Stimulus","Category.Group","Index","Event.Start.Trial.Time","Event.End.Trial.Time","Event.Duration"
"Grid",14,"Folie20.jpg","Eye",26,7998.1,8124.4,167
NA,25,"Folie28.jpg","Eye",8,3826,3831.7,16.7
NA,25,"Folie28.jpg","Eye",7,3358.7,3391.9,8.4
"Grid",28,"Folie6.jpg","Eye",10,3105,3424.5,317.2
NA,8,"Folie22.jpg","Eye",3,2207.2,2248.4,100.2
"Fixation",15,"Folie8.jpg","Eye",4,1314.3,1970.8,542.8
"Grid",12,"Folie4.jpg","Eye",18,5487.4,5697,208.7
"Grid",19,"Folie2.jpg","Eye",18,7158.2,7454.8,308.9
"Grid",21,"Folie10.jpg","Eye",26,6701.7,6838.8,116.9
NA,11,"Folie30.jpg","Eye",27,7026.1,7038.5,8.4
"Grid",14,"Folie20.jpg","Eye",13,4450.8,4595.2,208.8
"Fixation",13,"Folie7.jpg","Eye",5,1968.8,2246.8,250.4
"Grid",3,"Folie25.jpg","Eye",20,6629.8,6866.4,283.7
"Grid",21,"Folie10.jpg","Eye",13,3136.1,3342.4,217.1
NA,9,"Folie16.jpg","Eye",11,1851.5,1893.3,100.2
"Grid",28,"Folie6.jpg","Eye",12,4315.8,4452.4,175.3
"Grid",1,"Folie19.jpg","Eye",24,7546.8,7908.4,192.2
NA,12,"Folie4.jpg","Eye",10,3063.7,3077.2,16.7
NA,11,"Folie30.jpg","Eye",17,5412.1,5422.7,16.7
NA,8,"Folie22.jpg","Eye",20,5687.7,5690.1,8.4
NA,2,"Folie3.jpg","Eye",20,8041.3,8047.7,16.7
"Target Word",6,"Folie9.jpg","Eye",10,2797.3,2878.9,116.9
"Grid",4,"Folie24.jpg","Eye",10,3972.4,4149.5,208.8
NA,21,"Folie10.jpg","Eye",20,6416.4,6481.2,33.4
NA,28,"Folie6.jpg","Eye",3,4480.3,4897.8,417.5
"Target Word",10,"Folie23.jpg","Eye",9,2589.4,2883.2,267
"Grid",6,"Folie9.jpg","Eye",16,6225.3,6415.2,192.1
NA,17,"Folie1.jpg","Eye",4,8448.3,8457.1,91.8
NA,29,"Folie15.jpg","Eye",10,3852.4,3862.9,8.4
NA,9,"Folie16.jpg","Eye",11,5822.9,5847.1,8.4
"Grid",12,"Folie4.jpg","Eye",22,6569,6704.5,91.8
NA,20,"Folie29.jpg","Eye",3,341.5,259.3,8.4
"Grid",7,"Folie26.jpg","Eye",17,6990.5,7309.1,367.1
NA,2,"Folie3.jpg","Eye",15,4953.9,4959.8,16.7
NA,23,"Folie14.jpg","Eye",20,4714.8,4735.6,8.3
"Grid",9,"Folie16.jpg","Eye",33,8720.6,8902.4,200.3
"Grid",7,"Folie26.jpg","Eye",13,3974.5,4203.3,217.1
"Target Word",27,"Folie18.jpg","Eye",7,2633.4,2724.7,66.8
"Grid",8,"Folie22.jpg","Eye",23,6629.8,6898.7,250.6
NA,18,"Folie11.jpg","Eye",17,5743.3,5764.8,16.7
"Grid",15,"Folie8.jpg","Eye",8,3266.6,3423.8,150.3
NA,22,"Folie13.jpg","Eye",16,4924,4959.8,16.7
"Grid",8,"Folie22.jpg","Information",1,0,267.9,267.2
"Grid",6,"Folie9.jpg","Eye",26,8369.7,8582.5,292.3
NA,25,"Folie28.jpg","Eye",8,3273.5,3289.9,8.3
NA,1,"Folie19.jpg","Eye",13,3625.1,3651.9,8.4
"Grid",15,"Folie8.jpg","Eye",18,5150.2,5336.9,200.3
"Grid",12,"Folie4.jpg","Eye",19,7005.8,7526.4,701.4
"Grid",27,"Folie18.jpg","Eye",8,2995.9,3154.6,150.3
"Grid",28,"Folie6.jpg","Eye",30,9007.9,9074.9,116.9
NA,29,"Folie15.jpg","Eye",1,233.4,296.9,66.8
"Target Word",20,"Folie29.jpg","Eye",19,7311.1,7969.9,383.9
NA,15,"Folie8.jpg","Eye",6,2254.8,2286.7,33.4
"Grid",22,"Folie13.jpg","Eye",8,3097.7,3456.2,417.4
NA,23,"Folie14.jpg","Eye",8,3238.4,3280.2,8.4
"Grid",25,"Folie28.jpg","Eye",12,3340.9,3461.3,83.5
NA,10,"Folie23.jpg","Eye",6,2408.7,2442.1,33.4
"Grid",8,"Folie22.jpg","Eye",20,5688.5,6359.7,626.3
NA,25,"Folie28.jpg","Eye",3,1322.7,1336.7,8.3
NA,22,"Folie13.jpg","Eye",7,2567.7,2569.6,16.7
"Grid",5,"Folie12.jpg","Eye",20,4771.2,4948.1,158.6
"Grid",12,"Folie4.jpg","Eye",24,7812.8,7978.1,175.4
"Grid",2,"Folie3.jpg","Eye",20,6239.8,6640,517.4
NA,25,"Folie28.jpg","Eye",20,8470.7,8528.3,41.8
"White Space",22,"Folie13.jpg","Eye",20,7004.5,7924.3,976.9
NA,11,"Folie30.jpg","Eye",16,5831.3,5839.5,16.7
"Grid",29,"Folie15.jpg","Eye",12,4144.7,4288.5,117
NA,14,"Folie20.jpg","Eye",19,5633.6,5672,25
"Grid",26,"Folie5.jpg","Eye",15,7435.8,8938.8,1595
"Grid",2,"Folie3.jpg","Eye",14,4228.6,4438.7,225.5
"Grid",23,"Folie14.jpg","Eye",19,8109.1,8289.6,166.9
NA,26,"Folie5.jpg","Eye",10,3740.1,3766.3,16.7
"Grid",22,"Folie13.jpg","Eye",17,7105,7289.5,192.1
NA,20,"Folie29.jpg","Eye",1,913.1,957,8.4
NA,27,"Folie18.jpg","Eye",18,5696.9,5683.3,8.4
"Grid",4,"Folie24.jpg","Eye",18,5060.1,5234.8,225.4
"Grid",9,"Folie16.jpg","Eye",21,6124.6,7060.5,784.7
"Grid",28,"Folie6.jpg","Eye",22,5448.2,5536.7,150.3
NA,25,"Folie28.jpg","Eye",1,1.2,50.6,58.4
NA,6,"Folie9.jpg","Eye",30,8004.1,8031.2,8.4
NA,8,"Folie22.jpg","Eye",5,2292.2,2332.5,33.4
"Grid",26,"Folie5.jpg","Eye",11,4926.3,5097.4,208.8
NA,21,"Folie10.jpg","Eye",6,2686.5,2684.8,16.7
"Grid",10,"Folie23.jpg","Eye",13,2945.9,3110.7,158.6
"White Space",3,"Folie25.jpg","Eye",24,8793.2,8968.5,150.3
"Grid",1,"Folie19.jpg","Eye",4,2264.5,2338.5,83.5
"Grid",20,"Folie29.jpg","Eye",23,6694.7,6819,138.4
NA,7,"Folie26.jpg","Eye",12,3760.3,3877.4,16.7
"White Space",12,"Folie4.jpg","Eye",15,5128.2,5440.2,400.8
"Grid",11,"Folie30.jpg","Eye",10,4613.3,4795.5,200.4
"Target Word",23,"Folie14.jpg","Eye",15,5587.5,5946.2,400.5
"Grid",28,"Folie6.jpg","Eye",18,4656.4,4739.1,75.2
"Grid",23,"Folie14.jpg","Eye",16,6903.5,7306.4,409.2
"Grid",9,"Folie16.jpg","Eye",17,6822.8,7334.3,517.5
NA,29,"Folie15.jpg","Eye",5,2554.7,2567.2,16.7
"Grid",16,"Folie27.jpg","Eye",19,5433.6,5757.7,292.3
"Grid",20,"Folie29.jpg","Eye",15,4294.4,4621,425.8
"Fixation",2,"Folie3.jpg","Eye",4,897.8,2250.9,1411.2
"Target Word",30,"Folie17.jpg","Eye",11,2455.1,2567.8,117
"Fixation",23,"Folie14.jpg","Eye",3,429.5,1871.8,1419.6
NA,21,"Folie10.jpg","Eye",14,5366.6,5388,8.3
"Grid",23,"Folie14.jpg","Eye",10,3405.9,3485.9,100.2
"White Space",15,"Folie8.jpg","Eye",20,8755.2,8881,134.8
NA,27,"Folie18.jpg","Eye",20,5630.7,5647.1,16.7
"Fixation",17,"Folie1.jpg","Eye",2,314.7,520.4,183.8
"Grid",19,"Folie2.jpg","Eye",14,5718,6190,502.3
NA,3,"Folie25.jpg","Eye",24,9002.4,9022.3,16.7
NA,22,"Folie13.jpg","Eye",11,3836.6,3866.1,16.7
"Grid",25,"Folie28.jpg","Eye",12,3589.6,4017.7,609.7
NA,18,"Folie11.jpg","Eye",15,3837.9,3848.6,25
NA,17,"Folie1.jpg","Eye",12,4916,4927.8,16.7
NA,9,"Folie16.jpg","Eye",14,4866.7,4899.8,58.4
"Grid",21,"Folie10.jpg","Eye",13,2429.8,2638.1,150.3
NA,18,"Folie11.jpg","Eye",9,3222.7,3225.6,8.4
NA,26,"Folie5.jpg","Eye",4,2207.4,2229.7,25
NA,13,"Folie7.jpg","Eye",12,4231.7,4235.7,16.7
NA,25,"Folie28.jpg","Eye",22,7834.5,7836.8,8.4
NA,9,"Folie16.jpg","Eye",5,2315.4,2368.5,33.4
"Grid",29,"Folie15.jpg","Eye",12,3180,3286.7,91.9
"Grid",22,"Folie13.jpg","Eye",29,8344.3,8891.3,559.8
"Grid",4,"Folie24.jpg","Eye",21,6394.4,6649.1,225.5
"Grid",22,"Folie13.jpg","Eye",13,4804,5180.7,367.2
"Grid",28,"Folie6.jpg","Eye",13,3560.9,3640,75.1
NA,17,"Folie1.jpg","Eye",6,1973.8,1983.3,75.2
NA,8,"Folie22.jpg","Eye",19,5344.3,5390,58.4
NA,3,"Folie25.jpg","Eye",4,1522.4,1544.2,41.7
NA,6,"Folie9.jpg","Eye",14,3553.8,3565.6,8.4
NA,6,"Folie9.jpg","Eye",18,4516.7,4542.1,33.4
"Target Word",21,"Folie10.jpg","Eye",7,2367.2,2640.3,275.6
NA,20,"Folie29.jpg","Eye",13,3624.6,3643,33.4
NA,11,"Folie30.jpg","Eye",2,510,517,8.4
NA,6,"Folie9.jpg","Eye",16,4735.3,4762.9,8.4
NA,28,"Folie6.jpg","Eye",15,4964.6,4983.5,33.4
NA,12,"Folie4.jpg","Eye",22,6223.3,6256.4,8.4
"Fixation",28,"Folie6.jpg","Eye",3,560.5,1285,809.8
"Grid",15,"Folie8.jpg","Eye",19,5102.4,5232.6,150.3
NA,29,"Folie15.jpg","Eye",4,2740.7,2750.8,50.1
"Grid",15,"Folie8.jpg","Eye",10,2902.2,3073.3,217.1
NA,21,"Folie10.jpg","Eye",20,8351.6,8353.3,83.5
NA,30,"Folie17.jpg","Eye",6,2984.5,3014.7,25
NA,26,"Folie5.jpg","Eye",22,19082.4,19501.3,80.7
"Grid",28,"Folie6.jpg","Eye",10,3357.9,3502.2,166.9
"Fixation",30,"Folie17.jpg","Eye",5,1756.7,2007.2,275.5
NA,29,"Folie15.jpg","Eye",30,8792.8,8835.9,33.4
"Grid",11,"Folie30.jpg","Eye",27,7909,8365.8,417.5
NA,20,"Folie29.jpg","Eye",32,6820.4,6819.9,17.1
NA,18,"Folie11.jpg","Eye",9,3197.6,3217.4,33.4
NA,22,"Folie13.jpg","Eye",2,4080.7,4858.9,450.6
"Target Word",29,"Folie15.jpg","Eye",7,2640.3,3429.3,751.7
"Fixation",2,"Folie3.jpg","Eye",2,295.4,467.2,150.2
NA,2,"Folie3.jpg","Eye",1,353.1,351.9,33.6
NA,8,"Folie22.jpg","Eye",7,2273.2,2315.1,41.7
NA,30,"Folie17.jpg","Eye",4,979.3,987.7,242.1
"Fixation",26,"Folie5.jpg","Eye",32,23975.3,23735,258.9
NA,20,"Folie29.jpg","Eye",10,4483.2,4484.7,8.3
"Grid",10,"Folie23.jpg","Eye",16,4997.9,5342.6,225.4
NA,5,"Folie12.jpg","Eye",9,3095.7,3109.6,16.7
"Target Word",2,"Folie3.jpg","Eye",6,2698.5,2920.9,225.5
"Grid",5,"Folie12.jpg","Eye",12,3682.5,3856.7,166.9
NA,15,"Folie8.jpg","Eye",7,3145.4,3161.6,16.7
"Fixation",30,"Folie17.jpg","Eye",3,1003.3,1788.6,901.4
NA,26,"Folie5.jpg","Eye",19,7857.9,7863.2,8.4
"Fixation",20,"Folie29.jpg","Eye",5,1077.7,2253.3,1169
"Grid",27,"Folie18.jpg","Eye",16,5674.4,5875.3,208.8
"Fixation",30,"Folie17.jpg","Eye",4,486.5,814,183.7
"Grid",4,"Folie24.jpg","Eye",11,3338.8,3542.7,200.4
NA,16,"Folie27.jpg","Eye",17,6583.1,6612.7,33.4
NA,30,"Folie17.jpg","Eye",30,7642.5,7666.8,8.4
NA,30,"Folie17.jpg","Eye",2,647.3,655.6,8.4
"Grid",15,"Folie8.jpg","Eye",13,3528.2,3703.7,166.9
"Grid",28,"Folie6.jpg","Eye",17,4489.4,4668,175.3
NA,27,"Folie18.jpg","Eye",26,8058.4,8091.4,8.4
"Grid",6,"Folie9.jpg","Eye",17,4948.1,5146.5,233.8
"Grid",19,"Folie2.jpg","Eye",9,2803.6,3017.2,200.3
"White Space",5,"Folie12.jpg","Eye",33,8064.9,8143.1,75.2
"Target Word",4,"Folie24.jpg","Eye",7,2578,2689.6,125.2
"Grid",19,"Folie2.jpg","Eye",21,7228.1,7554.7,275.5
"Grid",15,"Folie8.jpg","Eye",22,7278.9,7426.6,217
"Fixation",2,"Folie3.jpg","Eye",5,1416.1,2215.1,776.8
"Grid",26,"Folie5.jpg","Eye",15,4124.8,4290.7,167
"Grid",19,"Folie2.jpg","Eye",18,8550,8784.4,175.3
NA,2,"Folie3.jpg","Eye",1,308.5,328.9,50.1
"Grid",7,"Folie26.jpg","Eye",28,8989.9,9092.3,100.2
"Grid",1,"Folie19.jpg","Eye",13,4076.6,4242.6,141.9
NA,6,"Folie9.jpg","Eye",13,4144.7,4170.7,16.7
NA,30,"Folie17.jpg","Eye",8,3602,3636.4,58.5
NA,17,"Folie1.jpg","Eye",4,2364.8,2405.9,41.8
"Grid",7,"Folie26.jpg","Eye",16,6398.5,7078.2,893.7
"Grid",30,"Folie17.jpg","Eye",27,7918.5,8351.9,409.2
NA,17,"Folie1.jpg","Eye",1,253.3,291.1,50.1
"Grid",2,"Folie3.jpg","Eye",20,6250.3,6679.9,517.4
NA,18,"Folie11.jpg","Eye",4,12142.5,12835.7,225.4
"Grid",14,"Folie20.jpg","Eye",23,7826.4,7916.3,183.8
"Grid",8,"Folie22.jpg","Eye",15,4276.4,4479,225.3
NA,29,"Folie15.jpg","Eye",17,5668.8,5704.3,8.4
NA,13,"Folie7.jpg","Eye",14,4331.9,4360.1,8.3
NA,6,"Folie9.jpg","Eye",24,7117.2,7135.9,25
"Grid",11,"Folie30.jpg","Eye",20,4900.7,5077.4,175.4
NA,28,"Folie6.jpg","Eye",1,5534.7,6471.1,984.7
NA,9,"Folie16.jpg","Eye",3,8792.8,8963.6,133.5
"Target Word",22,"Folie13.jpg","Eye",8,2452.9,2703.8,275.4
NA,25,"Folie28.jpg","Eye",1,266.4,373.7,91.8
NA,18,"Folie11.jpg","Eye",4,1603.7,1611.2,8.3
NA,30,"Folie17.jpg","Eye",14,4731.7,4789.8,41.8
"Grid",27,"Folie18.jpg","Eye",12,3180,3418.3,242
"Grid",18,"Folie11.jpg","Eye",37,7982.5,8038.5,83.5
NA,24,"Folie21.jpg","Eye",28,8375,8377.3,25
"Grid",23,"Folie14.jpg","Eye",15,4155.1,4527,484.1
"Grid",24,"Folie21.jpg","Eye",18,5101.2,5184.7,108.6
"Target Word",15,"Folie8.jpg","Eye",6,2622.3,2836.9,217
"Grid",4,"Folie24.jpg","Eye",10,3792.4,3956.4,150.3
NA,2,"Folie3.jpg","Eye",1,522.3,597.4,75.2
"Grid",9,"Folie16.jpg","Eye",18,4923.6,5182.3,250.5
NA,6,"Folie9.jpg","Eye",20,7481.3,7523.3,66.8
NA,16,"Folie27.jpg","Eye",1,247.3,295.4,58.5
"Grid",14,"Folie20.jpg","Eye",16,4505.8,4835.8,217.2
NA,10,"Folie23.jpg","Eye",5,7988.7,8155.7,133.6
"Grid",24,"Folie21.jpg","Eye",11,3039.7,3175.4,116.9
"Fixation",30,"Folie17.jpg","Eye",3,565.9,781.4,233.9
NA,24,"Folie21.jpg","Eye",18,4831.3,4885.2,66.8
"Grid",25,"Folie28.jpg","Eye",13,4627.2,4772.9,142
"Fixation",10,"Folie23.jpg","Eye",5,1707,2239.9,492.6
NA,13,"Folie7.jpg","Eye",5,2845.5,2863.2,25.1
NA,30,"Folie17.jpg","Eye",10,3606.9,3611.5,8.4
"Grid",10,"Folie23.jpg","Information",7,2972.3,3281.3,292.2
NA,11,"Folie30.jpg","Eye",2,606.5,607.1,8.3
NA,30,"Folie17.jpg","Eye",22,6264.8,6270.9,8.3
NA,16,"Folie27.jpg","Eye",33,8936.5,8957.7,16.7
NA,29,"Folie15.jpg","Eye",9,2879.9,2904.1,8.4
NA,14,"Folie20.jpg","Eye",6,1728.9,1734.5,8.4
"Grid",18,"Folie11.jpg","Eye",10,2771.6,2998.1,233.9
"Grid",22,"Folie13.jpg","Eye",21,8620.7,9093.1,417.5
NA,26,"Folie5.jpg","Eye",17,6091.2,6107.1,8.3
"Grid",20,"Folie29.jpg","Eye",12,3963.2,4105.1,125.3
"Target Word",20,"Folie29.jpg","Eye",13,4211.2,4411.6,116.9
NA,13,"Folie7.jpg","Eye",14,6194,6297.1,8.4
NA,19,"Folie2.jpg","Eye",11,3337.3,3377.5,25.1
"Fixation",22,"Folie13.jpg","Eye",19,8017.5,9079.9,2513.5
NA,17,"Folie1.jpg","Eye",24,6893.1,6913.8,8.4
NA,29,"Folie15.jpg","Eye",10,3919.6,3930.1,16.7
"Grid",10,"Folie23.jpg","Eye",21,5163.2,5317,150.3
NA,23,"Folie14.jpg","Eye",1,2547.2,2576.2,100.2
NA,17,"Folie1.jpg","Eye",20,9080.4,9083.1,8.3
"Grid",20,"Folie29.jpg","Information",15,4473.2,4601.6,126.3
NA,14,"Folie20.jpg","Eye",5,2194,2323.9,66.8
"Target Word",5,"Folie12.jpg","Eye",9,2429.5,2547.7,133.5
"Target Word",11,"Folie30.jpg","Eye",18,7246.3,7727.6,701.3
NA,30,"Folie17.jpg","Eye",1,4207.6,5014.9,801.7
NA,18,"Folie11.jpg","Eye",16,4827.3,4835.4,33.4
NA,25,"Folie28.jpg","Eye",11,3716.3,3720.2,8.3
"Grid",23,"Folie14.jpg","Eye",21,4731.4,4908.2,125.2
NA,8,"Folie22.jpg","Eye",2,6513.4,6605.1,100.2
NA,27,"Folie18.jpg","Eye",1,5547.2,6444.9,1235.7
"Grid",6,"Folie9.jpg","Eye",27,6652.9,6902.2,183.7
NA,16,"Folie27.jpg","Eye",1,1104.2,1212,8.4
NA,27,"Folie18.jpg","Eye",6,2215.5,2257.3,16.7
NA,10,"Folie23.jpg","Eye",7,3239.4,3256,50.1
NA,23,"Folie14.jpg","Eye",16,5032,5060.3,33.4
"Grid",19,"Folie2.jpg","Eye",16,4073.6,4213.8,116.8
NA,7,"Folie26.jpg","Eye",14,4495.6,4578.4,16.7
NA,4,"Folie24.jpg","Eye",10,3217.2,3239,8.4
"Grid",3,"Folie25.jpg","Eye",13,3663.5,3897.3,250.5
"Fixation",11,"Folie30.jpg","Eye",4,1336.7,1695.4,400.9
NA,6,"Folie9.jpg","Eye",10,3845.3,3877.8,25.1
"Fixation",24,"Folie21.jpg","Eye",3,1422.3,2196.8,751
NA,2,"Folie3.jpg","Eye",21,6649.1,6672.8,50.1
NA,21,"Folie10.jpg","Eye",20,6128.2,6196.4,33.4
"Grid",2,"Folie3.jpg","Eye",16,6123.1,6248.9,126.5
NA,17,"Folie1.jpg","Eye",5,2241.4,2264.4,25.1
"Grid",22,"Folie13.jpg","Eye",8,3487.7,3750.5,250.6
"Grid",27,"Folie18.jpg","Eye",8,2817.1,2959,167
NA,25,"Folie28.jpg","Eye",1,193.4,248.2,50.1
"Grid",9,"Folie16.jpg","Information",13,5444.2,5543.6,125.3
"Fixation",9,"Folie16.jpg","Eye",2,225.5,406.1,158.7
NA,9,"Folie16.jpg","Eye",18,7863.4,7865.3,8.4
NA,13,"Folie7.jpg","Eye",3,5524.2,5674.1,127.1
"Fixation",3,"Folie25.jpg","Eye",25,8900.5,9024.3,183.7
"Grid",10,"Folie23.jpg","Eye",19,5625.1,5817.5,208.8
NA,16,"Folie27.jpg","Eye",2,281,322.7,50.1
NA,1,"Folie19.jpg","Eye",3,2246.9,2288.7,50.1
"Grid",14,"Folie20.jpg","Eye",26,8528.2,8744.8,75.6
NA,30,"Folie17.jpg","Eye",13,4179.5,4221.6,33.4
"Grid",12,"Folie4.jpg","Eye",17,6488.2,6824.2,317.3
NA,18,"Folie11.jpg","Eye",1,548.2,698.7,167.1
"Fixation",2,"Folie3.jpg","Eye",3,443.6,537.1,83.5
NA,6,"Folie9.jpg","Eye",6,2961.5,2999,41.8
"Grid",26,"Folie5.jpg","Eye",20,4864.2,5098.1,200.5
NA,10,"Folie23.jpg","Eye",10,3298.4,3324.5,25
NA,6,"Folie9.jpg","Eye",34,8564.1,8573.2,8.4
NA,24,"Folie21.jpg","Eye",14,3970.6,3991.7,8.3
NA,7,"Folie26.jpg","Eye",8,3819,3859.3,33.4
"Grid",25,"Folie28.jpg","Eye",15,7679.7,8015.2,375.7
"Grid",19,"Folie2.jpg","Eye",12,4366.4,4521.5,142
"White Space",18,"Folie11.jpg","Eye",8,2462.9,2567,125.3
"Fixation",6,"Folie9.jpg","Eye",25,8999.2,9098.4,125.4
NA,13,"Folie7.jpg","Eye",1,429.7,552.2,100.2
NA,4,"Folie24.jpg","Eye",13,6584.9,6606.5,33.4
"Grid",5,"Folie12.jpg","Eye",11,3427.9,3667.4,258.8
"Grid",4,"Folie24.jpg","Eye",29,6494.9,6793.9,292.3
"Grid",9,"Folie16.jpg","Eye",10,3619,3726.5,66.8
"Grid",28,"Folie6.jpg","Eye",18,4396.4,4607.1,150.3
NA,30,"Folie17.jpg","Eye",20,6302.7,6319.6,8.4
NA,20,"Folie29.jpg","Eye",11,4422.7,4459.4,8.3
"Fixation",1,"Folie19.jpg","Eye",3,560.8,1386.7,709.6
NA,18,"Folie11.jpg","Eye",26,8035.3,8082.1,50.1
"Fixation",5,"Folie12.jpg","Eye",3,1017,2315.2,2020.4
NA,29,"Folie15.jpg","Eye",28,7758.7,7777.3,16.7
NA,27,"Folie18.jpg","Eye",4,1215.7,1215.6,8.3
"Grid",20,"Folie29.jpg","Eye",12,3782.4,3939.1,108.6
NA,25,"Folie28.jpg","Eye",3,894.9,1003.9,8.3
NA,30,"Folie17.jpg","Information",1,0,NA,NA
NA,17,"Folie1.jpg","Eye",21,5367.3,5372.6,41.8
"Grid",10,"Folie23.jpg","Eye",17,5231.5,5490.4,258.9
NA,28,"Folie6.jpg","Eye",3,518.4,556,16.7
NA,12,"Folie4.jpg","Eye",12,6545.6,6687.6,91.9
NA,2,"Folie3.jpg","Eye",15,4861,4876,33.4
NA,11,"Folie30.jpg","Eye",26,8154.2,8165.4,8.4
"Target Word",9,"Folie16.jpg","Eye",18,9067.5,9083.2,125.2
NA,14,"Folie20.jpg","Eye",18,6942.8,6981.4,16.7
NA,26,"Folie5.jpg","Eye",2,323.9,432.1,66.8
NA,9,"Folie16.jpg","Eye",12,5844.7,5890.9,8.4
"Grid",2,"Folie3.jpg","Eye",26,7082.2,7177.4,83.5
"Grid",26,"Folie5.jpg","Eye",18,4363.2,4448.6,141.9
NA,1,"Folie19.jpg","Eye",15,4848.6,4847.7,16.7
NA,7,"Folie26.jpg","Eye",11,3849.3,3878.7,41.8
NA,18,"Folie11.jpg","Eye",2,500.5,525.9,16.7
"Fixation",25,"Folie28.jpg","Eye",2,299.1,464.1,158.6
NA,13,"Folie7.jpg","Eye",15,4443.1,4459.4,8.3
"Grid",26,"Folie5.jpg","Eye",16,5972.1,6433.7,451.1
NA,13,"Folie7.jpg","Eye",19,5342.6,5377.6,8.4
NA,10,"Folie23.jpg","Eye",26,8488.4,8512.1,41.8
NA,1,"Folie19.jpg","Eye",1,1469.7,1490.6,100.3
"Target Word",20,"Folie29.jpg","Eye",6,2420.2,2725.6,317.2
NA,15,"Folie8.jpg","Eye",7,3826,3828.3,16.7
"Target Word",13,"Folie7.jpg","Eye",17,8550.9,9092.6,559.6
NA,5,"Folie12.jpg","Eye",21,7888.2,7884.5,8.4
NA,24,"Folie21.jpg","Eye",3,2240.7,2274.1,58.4
NA,30,"Folie17.jpg","Eye",12,3837.8,3862.1,50.1
"Grid",10,"Folie23.jpg","Eye",16,4179.4,4355.1,125.2
"Fixation",26,"Folie5.jpg","Eye",3,316,432.8,125.3
"Fixation",23,"Folie14.jpg","Eye",3,1004,1306,350.6
NA,23,"Folie14.jpg","Eye",20,7760.4,7776.9,16.7
NA,4,"Folie24.jpg","Eye",1,4403.3,5329.3,718.1
"Grid",29,"Folie15.jpg","Eye",10,3283.6,3418.4,133.6
NA,2,"Folie3.jpg","Eye",4,2256.6,2294.1,33.4
NA,14,"Folie20.jpg","Eye",8,3474,3488.4,16.7
NA,17,"Folie1.jpg","Eye",6,2456.6,2498.1,16.7
NA,30,"Folie17.jpg","Eye",1,188.1,255.2,58.5
"White Space",18,"Folie11.jpg","Eye",2,235.9,314.2,83.5
NA,14,"Folie20.jpg","Eye",4,1671.5,1696.9,33.4
NA,4,"Folie24.jpg","Eye",31,9077.1,9096.8,25
NA,16,"Folie27.jpg","Eye",5,2337.8,2431.3,100.2
NA,11,"Folie30.jpg","Eye",12,4223.6,4225.6,33.4
"Grid",16,"Folie27.jpg","Eye",21,4786.4,4941.4,192.1
NA,8,"Folie22.jpg","Eye",16,4235.6,4252.3,33.4
NA,12,"Folie4.jpg","Eye",7,3487.9,3552,33.4
NA,26,"Folie5.jpg","Eye",8,3083.6,3093.1,33.4
"Grid",12,"Folie4.jpg","Eye",25,8703.8,9070.2,384
"Grid",18,"Folie11.jpg","Eye",13,3478.9,3554,133.6
"Grid",30,"Folie17.jpg","Eye",21,5879.3,5920.6,75.2
"Grid",21,"Folie10.jpg","Eye",20,7322.3,7390.9,108.6
NA,11,"Folie30.jpg","Eye",23,7743.2,7746,16.7
"Grid",8,"Folie22.jpg","Eye",21,5352.7,5470.2,117
"Grid",2,"Folie3.jpg","Eye",12,4263.5,4438.7,225.4
NA,7,"Folie26.jpg","Eye",7,3157.1,3191,41.7
"Grid",16,"Folie27.jpg","Eye",8,2781.7,3099.8,334.1
"Grid",13,"Folie7.jpg","Eye",5,2320.8,2439.9,116.9
NA,18,"Folie11.jpg","Information",1,0,NA,NA
"White Space",18,"Folie11.jpg","Eye",43,27487.3,27595.8,100.2
NA,27,"Folie18.jpg","Eye",17,5097.9,5114.8,8.4
NA,15,"Folie8.jpg","Eye",29,8153.4,8175.1,8.4
NA,24,"Folie21.jpg","Eye",23,7172.5,7195,33.4
NA,20,"Folie29.jpg","Eye",24,7785.9,7798.6,8.4
NA,19,"Folie2.jpg","Eye",24,8582.4,8617.2,8.3
"Target Word",20,"Folie29.jpg","Eye",19,6480.8,7022.8,325.7
NA,2,"Folie3.jpg","Eye",5,2523.8,2543.3,33.4
NA,12,"Folie4.jpg","Eye",5,2919.2,2950.3,8.3
"Target Word",25,"Folie28.jpg","Eye",7,2749,3082.6,334.3
"Target Word",29,"Folie15.jpg","Eye",7,2480,2659.5,175.3
"Grid",8,"Folie22.jpg","Eye",11,3428.8,3668.1,242.2
"Grid",7,"Folie26.jpg","Eye",19,6373.1,6629.4,267.1
"Fixation",12,"Folie4.jpg","Eye",4,1347.8,2245.6,910.2
NA,12,"Folie4.jpg","Eye",13,5909.1,5907.7,8.3
"Fixation",13,"Folie7.jpg","Eye",4,1014.8,1629.4,634.5
NA,18,"Folie11.jpg","Eye",5,1429,1423.7,8.3
"Grid",14,"Folie20.jpg","Eye",4,2284.7,2433.1,133.6
NA,25,"Folie28.jpg","Eye",7,2424.7,2466.7,8.3
NA,22,"Folie13.jpg","Eye",12,5783.9,5825.2,33.4
NA,5,"Folie12.jpg","Eye",12,3966.4,3956.1,16.7
"Grid",1,"Folie19.jpg","Eye",6,1703.5,1693.3,158.8
NA,7,"Folie26.jpg","Eye",14,8932.7,8939.6,16.7
"Grid",15,"Folie8.jpg","Eye",20,5300.3,5488.3,150.3
"Grid",19,"Folie2.jpg","Eye",23,6781.1,6941.3,150.4
