Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye L/R	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Fixation Position X [px]	Fixation Position Y [px]	Fixation Average Pupil Size X [px]	Fixation Average Pupil Size Y [px]	Fixation Average Pupil Diameter [mm]	Fixation Dispersion X [px]	Fixation Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Port Status	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Blink	Right	1	4.2	137.7	11050795.6	11050929.0	133.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	1	137.7	287.9	11050929.0	11051079.3	150.2	974.9	169.8	14.3	14.3	3.6	8.1	16.2	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	1	287.9	354.7	11051079.3	11051146.0	66.8	-	-	-	-	-	-	-	971.1	177.9	204.3	437.9	10.6	8117.0	12383.5	-11901.9	159.1	416.6	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	2	354.7	555.0	11051146.0	11051346.4	200.3	196.3	443.6	14.0	14.0	3.5	42.4	8.6	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	2	555.0	571.7	11051346.4	11051363.1	16.7	-	-	-	-	-	-	-	161.8	446.5	102.5	491.7	0.7	2386.9	2881.6	-2798.2	40.2	99.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	3	571.7	2241.1	11051363.1	11053032.4	1669.3	73.3	491.8	13.1	13.1	3.3	40.5	15.7	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	3	2241.1	2291.1	11053032.4	11053082.5	50.1	-	-	-	-	-	-	-	81.0	493.7	561.9	339.4	5.7	6439.7	10459.0	-10188.6	114.6	350.1	66.7	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	4	2291.1	2374.6	11053082.5	11053166.0	83.5	563.0	346.6	13.3	13.3	3.3	2.9	11.3	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	4	2374.6	2408.0	11053166.0	11053199.3	33.4	-	-	-	-	-	-	-	562.9	347.4	929.7	185.9	3.8	8012.0	11571.7	-11145.9	114.5	386.7	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	5	2408.0	2675.2	11053199.3	11053466.5	267.2	945.8	181.3	13.0	13.0	3.3	41.1	15.6	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	5	2675.2	2725.3	11053466.5	11053516.6	50.1	-	-	-	-	-	-	-	970.5	175.5	450.1	396.0	6.6	6928.2	9590.3	-8910.4	131.4	321.1	66.7	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	6	2725.3	3075.8	11053516.6	11053867.1	350.6	430.9	387.1	13.0	13.0	3.2	43.1	15.4	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	6	3075.8	3092.5	11053867.1	11053883.8	16.7	-	-	-	-	-	-	-	450.8	393.2	508.2	394.8	0.6	1966.3	2172.8	-2157.3	35.9	76.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	7	3092.5	3192.7	11053883.8	11053984.0	100.1	521.6	397.2	13.1	13.1	3.2	26.1	3.9	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Blink	Right	2	3209.4	3760.1	11054000.7	11054551.5	550.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Blink	Right	3	3843.6	3977.1	11054634.9	11054768.4	133.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	8	3977.1	4177.4	11054768.4	11054968.7	200.3	967.1	220.5	13.6	13.6	3.4	5.3	19.4	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	7	4177.4	4210.8	11054968.7	11055002.1	33.4	-	-	-	-	-	-	-	967.2	215.5	769.9	402.1	2.5	5328.2	5635.7	-5620.1	75.8	190.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	9	4210.8	4544.6	11055002.1	11055335.9	333.8	754.3	405.9	13.4	13.4	3.3	34.8	6.9	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	8	4544.6	4561.3	11055335.9	11055352.6	16.7	-	-	-	-	-	-	-	735.8	406.5	884.5	407.4	0.9	3920.4	5845.6	-5903.0	51.4	198.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	10	4561.3	4744.9	11055352.6	11055536.2	183.6	882.2	403.6	13.3	13.3	3.3	5.5	7.6	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	9	4744.9	4778.3	11055536.2	11055569.6	33.4	-	-	-	-	-	-	-	881.6	399.9	936.1	206.4	1.9	3865.8	4466.4	-4191.6	57.1	150.6	50.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	11	4778.3	5863.5	11055569.6	11056654.8	1085.2	962.4	179.0	13.6	13.6	3.4	37.9	61.7	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Saccade	Right	10	5863.5	5880.2	11056654.8	11056671.5	16.7	-	-	-	-	-	-	-	971.1	151.6	969.6	149.9	0.1	33.5	79.0	-6.0	3.0	4.5	100.0	-	-	-	-	-	-	-	-	-	-
Trial017	11050791.3	Folie1.jpg	0.0	9000.0	B002VS101	CornflowerBlue	90.8	Eye	Fixation	Right	12	5880.2	9068.5	11056671.5	11059859.9	3188.4	958.0	162.7	13.9	13.9	3.5	31.7	33.9	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Information	Separator	-	1	0.0	-	11059874.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	folie11.jpg
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	1	1.9	252.2	11059876.6	11060126.9	250.4	975.1	158.4	13.0	13.0	3.3	10.5	18.5	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	1	252.2	302.3	11060126.9	11060177.0	50.1	-	-	-	-	-	-	-	977.1	148.0	289.8	432.1	9.0	7914.7	10212.6	-10302.1	179.1	369.7	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	2	302.3	402.4	11060177.0	11060277.1	100.1	228.3	445.7	13.1	13.1	3.3	76.7	19.7	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	2	402.4	485.9	11060277.1	11060360.6	83.5	-	-	-	-	-	-	-	213.1	445.1	81.7	457.5	2.2	1500.3	4934.9	-4644.9	25.9	166.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	3	485.9	2272.0	11060360.6	11062146.7	1786.1	71.8	490.8	12.2	12.2	3.1	44.9	45.7	-	-	-	-	-	-	-	-	-	-	-	Fixation	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	3	2272.0	2305.4	11062146.7	11062180.1	33.4	-	-	-	-	-	-	-	56.3	484.8	416.3	315.8	3.6	7801.2	10285.2	-10260.9	109.0	346.5	50.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	4	2305.4	2422.3	11062180.1	11062297.0	116.9	423.6	324.2	12.5	12.5	3.1	18.0	13.5	-	-	-	-	-	-	-	-	-	-	-	Cell 1	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	4	2422.3	2472.4	11062297.0	11062347.1	50.1	-	-	-	-	-	-	-	430.8	329.3	969.2	183.8	6.4	7045.1	10183.6	-7452.4	127.2	343.1	33.3	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	5	2472.4	2772.9	11062347.1	11062647.6	300.5	969.0	171.4	12.3	12.3	3.1	25.9	44.6	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	5	2772.9	2806.3	11062647.6	11062681.0	33.4	-	-	-	-	-	-	-	985.2	147.2	781.7	374.4	2.8	5996.2	6965.9	-7102.7	83.8	239.6	50.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	6	2806.3	3040.0	11062681.0	11062914.7	233.7	781.3	378.8	12.5	12.5	3.1	7.2	10.2	-	-	-	-	-	-	-	-	-	-	-	Cell 4	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	6	3040.0	3073.4	11062914.7	11062948.1	33.4	-	-	-	-	-	-	-	783.4	381.3	1043.7	383.7	2.4	5106.9	6394.5	-6245.6	71.7	215.1	50.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	7	3073.4	3273.7	11062948.1	11063148.4	200.3	1044.0	403.4	12.6	12.6	3.1	7.4	35.2	-	-	-	-	-	-	-	-	-	-	-	Cell 7	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	7	3273.7	3357.1	11063148.4	11063231.8	83.4	-	-	-	-	-	-	-	1046.7	418.9	1364.5	413.1	43.0	32408.4	54331.7	-55559.9	515.9	1856.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	8	3357.1	3524.0	11063231.8	11063398.7	166.9	1372.0	396.8	12.5	12.5	3.1	13.6	27.0	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	8	3524.0	3540.7	11063398.7	11063415.4	16.7	-	-	-	-	-	-	-	1378.1	386.1	1367.9	548.0	1.1	4216.2	6455.7	-5093.3	64.8	216.4	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	9	3540.7	3690.9	11063415.4	11063565.6	150.2	1325.4	579.9	12.6	12.6	3.1	56.3	43.3	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	9	3690.9	3707.6	11063565.6	11063582.3	16.7	-	-	-	-	-	-	-	1314.1	588.1	1296.1	588.1	0.3	808.1	1388.1	434.9	20.7	50.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	10	3707.6	3807.7	11063582.3	11063682.4	100.1	1245.9	590.7	12.7	12.7	3.2	70.9	3.9	-	-	-	-	-	-	-	-	-	-	-	Cell 8	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	10	3807.7	3824.4	11063682.4	11063699.1	16.7	-	-	-	-	-	-	-	1257.6	591.8	1396.1	590.3	1.0	3874.3	5481.5	-5252.6	60.9	184.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	11	3824.4	4024.6	11063699.1	11063899.3	200.3	1394.9	589.3	12.7	12.7	3.2	13.4	2.2	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	11	4024.6	4041.3	11063899.3	11063916.0	16.7	-	-	-	-	-	-	-	1399.4	589.2	1533.2	591.0	0.8	3490.3	5312.4	-5153.2	46.1	178.6	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	12	4041.3	4208.3	11063916.0	11064083.0	166.9	1545.1	594.3	12.9	12.9	3.2	21.3	14.2	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	1	4225.0	4992.8	11064099.7	11064867.5	767.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	13	4992.8	5126.3	11064867.5	11065001.0	133.5	1471.3	491.0	15.2	15.2	3.6	34.8	21.3	-	-	-	-	-	-	-	-	-	-	-	Cell 10	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	12	5126.3	5143.0	11065001.0	11065017.7	16.7	-	-	-	-	-	-	-	1460.0	502.5	1566.2	609.9	1.0	4024.4	5866.2	-5657.5	62.0	201.7	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	14	5143.0	5443.4	11065017.7	11065318.1	300.4	1555.5	601.7	14.4	14.4	3.6	42.0	21.9	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	13	5443.4	5460.1	11065318.1	11065334.8	16.7	-	-	-	-	-	-	-	1524.3	599.7	1447.7	602.0	0.7	1953.5	2944.2	-2697.2	41.5	102.3	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	15	5460.1	5543.6	11065334.8	11065418.3	83.5	1424.2	601.2	14.3	14.3	3.6	35.5	4.7	-	-	-	-	-	-	-	-	-	-	-	Cell 11	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	2	5577.0	5710.5	11065451.7	11065585.2	133.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	16	5710.5	5844.7	11065585.2	11065719.4	134.2	970.3	207.4	14.4	14.4	3.6	10.1	21.0	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	14	5844.7	5878.7	11065719.4	11065753.4	34.0	-	-	-	-	-	-	-	969.3	209.5	967.8	210.2	17.9	39126.2	39169.6	-39156.7	524.3	1307.9	50.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	17	5878.7	5946.8	11065753.4	11065821.5	68.1	965.1	215.7	14.3	14.3	-	7.1	14.7	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	3	5963.8	6100.0	11065838.5	11065974.7	136.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	15	6100.0	6117.1	11065974.7	11065991.8	17.0	-	-	-	-	-	-	-	1507.4	917.7	1494.3	808.7	10.4	25115.9	4393.0	-67105.3	612.3	2269.8	0.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	18	6117.1	6253.3	11065991.8	11066128.0	136.2	1485.6	796.0	14.0	14.0	3.5	22.0	24.2	-	-	-	-	-	-	-	-	-	-	-	Cell 12	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	16	6253.3	6270.3	11066128.0	11066145.0	17.0	-	-	-	-	-	-	-	1472.3	799.5	1446.5	852.0	0.5	1415.0	2141.0	-1585.6	29.4	78.1	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	19	6270.3	6338.4	11066145.0	11066213.1	68.1	1434.7	860.6	14.4	14.4	-	21.7	15.0	-	-	-	-	-	-	-	-	-	-	-	Cell 12	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	17	6338.4	6423.5	11066213.1	11066298.2	85.1	-	-	-	-	-	-	-	1425.3	866.8	1419.1	866.6	91.9	55166.3	64303.4	-64480.9	1079.4	2153.8	20.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	20	6423.5	6491.6	11066298.2	11066366.3	68.1	1402.6	866.1	14.5	14.5	-	76.2	8.9	-	-	-	-	-	-	-	-	-	-	-	Cell 12	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	4	6508.7	6627.8	11066383.4	11066502.5	119.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	5	6678.9	6834.2	11066553.6	11066708.9	155.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	21	6834.2	6972.8	11066708.9	11066847.4	138.6	929.9	814.4	15.1	15.1	3.7	23.0	37.5	-	-	-	-	-	-	-	-	-	-	-	Cell 6	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	18	6972.8	7076.7	11066847.4	11066951.4	103.9	-	-	-	-	-	-	-	920.6	813.5	944.4	238.3	38.8	22326.8	38466.9	-38566.2	373.3	1288.5	83.3	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	22	7076.7	7180.6	11066951.4	11067055.3	103.9	949.9	240.1	14.3	14.3	3.6	11.5	5.2	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	6	7284.5	7371.2	11067159.2	11067245.8	86.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	23	7371.2	7596.3	11067245.8	11067471.0	225.2	948.0	248.1	13.9	13.9	3.6	10.3	22.4	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	19	7596.3	7613.7	11067471.0	11067488.4	17.3	-	-	-	-	-	-	-	952.4	231.5	945.1	81.1	1.0	3897.5	5874.3	-5746.4	59.6	200.9	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	24	7613.7	7747.3	11067488.4	11067622.0	133.6	930.7	67.7	14.0	14.0	3.7	26.6	18.2	-	-	-	-	-	-	-	-	-	-	-	White Space	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	20	7747.3	7764.0	11067622.0	11067638.7	16.7	-	-	-	-	-	-	-	924.2	62.9	889.3	-98.4	1.2	4507.1	6124.8	-6011.8	74.7	220.2	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	25	7764.0	7997.8	11067638.7	11067872.5	233.8	874.5	-73.8	13.9	13.9	3.7	33.3	39.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Saccade	Right	21	7997.8	8031.2	11067872.5	11067905.9	33.4	-	-	-	-	-	-	-	867.4	-74.5	911.4	205.1	2.9	5128.9	5715.9	-5347.0	87.5	194.8	100.0	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	26	8031.2	8498.8	11067905.9	11068373.5	467.6	948.3	193.0	14.1	14.1	3.8	45.2	32.0	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Blink	Right	7	8515.5	8699.2	11068390.2	11068573.9	183.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial018	11059874.7	Folie11.jpg	0.0	9000.0	B002VS101	CornflowerBlue	81.1	Eye	Fixation	Right	27	8699.2	9099.9	11068573.9	11068974.6	400.8	947.6	187.0	14.3	14.3	3.8	13.0	29.2	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
Trial019	11068974.8	Folie2.jpg	0.0	9000.0	B002VS101	CornflowerBlue	86.8	Information	Separator	-	1	0.0	-	11068974.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	folie2.jpg
Trial019	11068974.8	Folie2.jpg	0.0	9000.0	B002VS101	CornflowerBlue	86.8	Eye	Fixation	Right	1	16.5	250.2	11068991.3	11069225.1	233.8	958.7	170.7	14.2	14.2	3.7	6.3	13.0	-	-	-	-	-	-	-	-	-	-	-	Target Word	-	-	-	-	-	-	-	-	-
